EXTERIOR,,INTERIOR,2011,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2013,WBSKG9C52DJ593062,,J593062,"MSRP.1,302,4MX,6FL",,,"Aug 23, 2012",550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2013,WBSKG9C54DJ593063,,J593063,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,752",,,"Aug 23, 2012",550,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C56DJ593064,,J593064,"MSRP.1,LRPE,ZCP,ZPP.3,302,494,6FL,6NF,6NR",,,"Aug 25, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C58DJ593065,,J593065,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 25, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C5XDJ593066,,J593066,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C51DJ593067,,J593067,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C53DJ593068,,J593068,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C55DJ593069,,J593069,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",1100,,,,,,,,,,
U94 - Fire Orange 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C51DJ593070,,J593070,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",1100,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C53DJ593071,,J593071,"MSRP.1,494,507,609,6FL,655",,,"Aug 27, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C55DJ593072,,J593072,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",1100,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C57DJ593073,,J593073,"MSRP.1,LRPE,ZCP,ZPP.3,302,494,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C59DJ593074,,J593074,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,752",,,"Aug 29, 2012",1100,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C50DJ593075,,J593075,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C52DJ593076,,J593076,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",1100,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C54DJ593077,,J593077,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",,,,,,,,,,,
337 - Dakar Yellow 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C56DJ593078,,J593078,"MSRP.1,IND,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",1100,,,,,,,,,,
W14 - Ind. Java Green Met.,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C58DJ593079,,J593079,"MSRP.1,IND,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",1100,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C54DJ593080,,J593080,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,6FL,655,752",,,"Aug 29, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C56DJ593081,,J593081,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 30, 2012",1100,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C58DJ593082,,J593082,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 30, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C5XDJ593083,,J593083,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 30, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C51DJ593084,,J593084,"MSRP.1,LRPE,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C53DJ593085,,J593085,"MSRP.1,LRPE,ZCP,ZPP.3,302,494,6FL,6NF,6NR",,,"Aug 30, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C55DJ593086,,J593086,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 31, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C57DJ593087,,J593087,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR,655,752",,,"Aug 30, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C59DJ593088,,J593088,"MSRP.1,LRPE,ZCP,ZPP.3,302,494,6FL,655,752",,,"Aug 30, 2012",,,,,,,,,,,
U94 - Fire Orange 2,,NCSW - Black Novillo Leather,2013,WBSKG9C50DJ593089,,J593089,"MSRP.1,LRPE,ZCP,ZCW,ZPP.3,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 30, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2013,WBSKG9C57DJ593090,,J593090,"MSRP.1,494,507,609,6FL,655",,,"Aug 24, 2012",950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2013,WBSKG9C59DJ593091,,J593091,"MSRP.1,494,507,609,6FL,655",,,"Aug 23, 2012",950,,,,,,,,,,
A52 - Space Gray Metallic,,NCH5 - Fox Red/Black Novillo Leather,2013,WBSKG9C50DJ593092,,J593092,"MSRP.1,2MT.1,302,322,4MY,507,6FL",,,"Aug 23, 2012",550/950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2013,WBSKG9C52DJ593093,,J593093,"MSRP.1,ZPP.3,2MK,2MT.1,302,6FL,6NF,6NR,655,752",,,"Aug 23, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2013,WBSKG9C54DJ593094,,J593094,"MSRP.1,ZCP,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 23, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2013,WBSKG9C56DJ593095,,J593095,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 23, 2012",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2013,WBSKG9C58DJ593096,,J593096,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,752",,,"Aug 23, 2012",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2013,WBSKG9C5XDJ593097,,J593097,"MSRP.1,ZCP,ZCW,302,403,4MX,6FL",,,"Aug 24, 2012",550/950,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,2013,WBSKG9C51DJ593098,,J593098,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCH2 - Fox Red Novillo Leather,2013,WBSKG9C53DJ593099,,J593099,"MSRP.1,ZCP,ZPP.3,302,494,6FL,6NF,6NR",,,"Aug 24, 2012",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2013,WBSKG9C56DJ593100,,J593100,"MSRP.1,ZCP,2MK,302,322,403,415,4MY,609,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",950,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2013,WBSKG9C58DJ593101,,J593101,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NDSW - Black Extended Novillo Leather,2013,WBSKG9C5XDJ593102,,J593102,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR",,,"Aug 24, 2012",1100,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51DJ593103,,J593103,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C53DJ593104,,J593104,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,752",,,"Aug 24, 2012",550,,,,,,,,,,
668 - Jet Black,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C55DJ593105,,J593105,"MSRP.1,ZCP,2MK,302,322,403,494,4MY,609,6FL,655",,,"Aug 24, 2012",950,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593106,,J593106,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,,WBSKG9C59DJ593107,,J593107,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,655,752",,,"Aug 24, 2012",550,,,,,,,,,,
300 - Alpine White,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C50DJ593108,,J593108,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C52DJ593109,,J593109,"MSRP.1,ZPP.1,2MK,2MT.1,302,6FL,655",,,"Aug 24, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593110,,J593110,"MSRP.1,ZCP,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593111,,J593111,"MSRP.1,ZCP,ZPP.2,302,6FL,6NF,6NR,655,752",,,"Aug 24, 2012",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593112,,J593112,"MSRP.1,2MK,302,4MY,6FL",,,"Aug 24, 2012",550/950,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSKG9C54DJ593113,,J593113,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR,655",,,"Aug 24, 2012",1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593114,,J593114,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,752",,,"Aug 24, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593115,,J593115,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 25, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593116,,J593116,"MSRP.1,ZCP,ZPP.3,302,6FL",,,"Aug 25, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C51DJ593117,,J593117,"MSRP.1,302,403,494,4MY,507,6FL",,,"Aug 25, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C53DJ593118,,J593118,"MSRP.1,ZCP,ZPP.3,302,6FL,6NF,6NR,655",,,"Aug 25, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C55DJ593119,,J593119,"MSRP.1,ZCP,ZPP.1,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 25, 2012",550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSKG9C51DJ593120,,J593120,"MSRP.1,ZCP,ZPP.1,2MK,302,403,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 25, 2012",1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C53DJ593121,,J593121,"MSRP.1,ZPP.1,2MK,302,403,494,6FL,6NF,6NR,655,752",,,"Aug 25, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593122,,J593122,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,655,752",,,"Aug 25, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593123,,J593123,"MSRP.1,ZCP,2MK,302,4MY,609,6FL",,,"Aug 25, 2012",550/950,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C59DJ593124,,J593124,"MSRP.1,ZCW,ZPP.3,2MK,302,6FL,655,752",,,"Aug 25, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C50DJ593125,,J593125,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,6FL,6NF,6NR,752",,,"Aug 27, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C52DJ593126,,J593126,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C54DJ593127,,J593127,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,6FL,6NF,6NR,752",,,"Aug 27, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C56DJ593128,,J593128,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655",,,"Aug 27, 2012",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58DJ593129,,J593129,"MSRP.1,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C54DJ593130,,J593130,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C56DJ593131,,J593131,"MSRP.1,ZCP,ZPP.3,2MK,302,403,494,6FL,655,752",,,"Aug 27, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSKG9C58DJ593132,,J593132,"MSRP.1,ZCP,ZPP.3,2MK,302,403,494,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593133,,J593133,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C51DJ593134,,J593134,"MSRP.1,ZCP,302,322,494,507,6FL,771",,,"Aug 27, 2012",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593135,,J593135,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,655,752",,,"Aug 27, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C55DJ593136,,J593136,"MSRP.1,ZCP,2MK,302,494,6FL,771",,,"Aug 27, 2012",550/950,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSKG9C57DJ593137,,J593137,"MSRP.1,494,507,609,6FL,655",,,"Aug 27, 2012",2000,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C59DJ593138,,J593138,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL",,,"Aug 27, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593139,,J593139,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593140,,J593140,"MSRP.1,ZCW,ZPP.3,2MK,2MT.1,302,403,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSKG9C59DJ593141,,J593141,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,655,752",,,"Aug 27, 2012",1100,,,,,,,,,,
A96 - Mineral White Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C50DJ593142,,J593142,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C52DJ593143,,J593143,"MSRP.1,ZCP,ZPP.3,2MK,302,494,6FL,6NF,6NR",,,"Aug 27, 2012",,,,,,,,,,,
300 - Alpine White,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C54DJ593144,,J593144,"MSRP.1,ZCP,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 27, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593145,,J593145,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C58DJ593146,,J593146,"MSRP.1,ZCP,ZPP.3,2MK,302,403,494,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C5XDJ593147,,J593147,"MSRP.1,ZCP,ZPP.3,302,403,494,5AC,6FL,6NF,6NR,655",,,"Aug 28, 2012",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C51DJ593148,,J593148,"MSRP.1,494,507,609,6FL,655",,,"Aug 28, 2012",950,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C53DJ593149,,J593149,"MSRP.1,ZCP,ZCW,ZPP.2,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XDJ593150,,J593150,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51DJ593151,,J593151,"MSRP.1,ZCP,ZPP.3,302,403,494,6FL",,,"Aug 28, 2012",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C53DJ593152,,J593152,"MSRP.1,ZCP,302,403,494,4MX,609,6FL",,,"Aug 28, 2012",550/950,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593153,,J593153,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593154,,J593154,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C59DJ593155,,J593155,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C50DJ593156,,J593156,"MSRP.1,ZCP,ZPP.3,2MK,302,6FL,6NF,6NR,655",,,"Aug 28, 2012",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593157,,J593157,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,5AC,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54DJ593158,,J593158,"MSRP.1,ZCP,ZPP.3,302,494,6FL,655",,,"Aug 28, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C56DJ593159,,J593159,"MSRP.1,ZCW,ZPP.3,2MK,2MT.1,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C52DJ593160,,J593160,"MSRP.1,ZCP,ZCW,ZPP.3,302,6FL,6NF,6NR,655,752",,,"Aug 28, 2012",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54DJ593161,,J593161,"MSRP.1,ZCP,ZPP.3,302,494,5AC,6FL",,,"Aug 29, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56DJ593162,,J593162,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C58DJ593163,,J593163,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSKG9C5XDJ593164,,J593164,"MSRP.1,ZCP,ZPP.3,302,403,494,6FL,6NF,6NR",,,"Aug 29, 2012",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C51DJ593165,,J593165,"MSRP.1,ZCP,ZCW,ZPP.3,302,403,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C53DJ593166,,J593166,"MSRP.1,ZCP,ZPP.3,302,403,494,6FL",,,"Aug 29, 2012",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593167,,J593167,"MSRP.1,ZCP,2MK,302,322,4MX,6FL,655",,,"Aug 29, 2012",950,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C57DJ593168,,J593168,"MSRP.1,302,4MY,6FL",,,"Aug 29, 2012",950,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C59DJ593169,,J593169,"MSRP.1,ZPP.3,2MT.1,302,6FL",,,"Aug 29, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55DJ593170,,J593170,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,5AC,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C57DJ593171,,J593171,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59DJ593172,,J593172,"MSRP.1,ZCP,ZCW,ZPP.3,2MK,302,403,6FL,6NF,6NR",,,"Aug 29, 2012",550,,,,,,,,,,
668 - Jet Black,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C50DJ593173,,J593173,"MSRP.1,ZCP,ZPP.3,302,494,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52DJ593174,,J593174,"MSRP.1,ZCP,ZPP.3,2MK,302,494,5AC,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",550,,,,,,,,,,
A96 - Mineral White Metallic,,NCH4 - Palladium/Black Novillo Leather,,WBSKG9C54DJ593175,,J593175,"MSRP.1,ZCP,ZPP.3,2MK,302,403,6FL",,,"Aug 29, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C56DJ593176,,J593176,"MSRP.1,ZCP,ZCW,ZPP.2,2MK,302,403,6FL,6NF,6NR,655,752",,,"Aug 29, 2012",,,,,,,,,,,
A96 - Mineral White Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C58DJ593177,,J593177,"MSRP.1,ZCP,ZPP.3,2MK,302,403,6FL",,,"Aug 29, 2012",1100,,,,,,,,,,
