EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
,,,,,,,,,,,,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH1 - Silver Novillo Extended Leather,,WBSWD9C51AP362771,,P362771,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,6NF,653,752",,,"Oct 5, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C53AP362772,,P362772,"MSRP,ZTP,2MK,2MT.1,302,4MY,653",,,"Oct 6, 2009",550/950,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C55AP362773,,P362773,"MSRP,ZCW,ZPP.3,2MK,302,322,507,609,6FL,653",,,"Oct 6, 2009",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSWD9C57AP362774,,P362774,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,653,655,752",,,"Oct 6, 2009",1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C59AP362775,,P362775,"MSRP,ZCW,ZPP.3,ZTP,302,6FL",,,"Oct 6, 2009",,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSWD9C50AP362776,,P362776,"MSRP,ZCW,ZPP.2,ZTP,2MT.1,302,403,415,507,5AC,6FL,6NF,653,655,752",,,"Oct 6, 2009",1100,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSWD9C52AP362777,,P362777,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,415,507,6FL,653,752",,,"Oct 6, 2009",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP362778,,P362778,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,653,752",,,"Oct 6, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C56AP362779,,P362779,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,653,655,752",,,"Oct 6, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C52AP362780,,P362780,"MSRP,ZPP.2,ZTP,2MK,2MT.1,6FL,653,655",,,"Oct 7, 2009",,,,,,,,,,,
A75 - Melbourne Red Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C54AP362781,,P362781,"MSRP,ZTP,2MT.1,302,494,4MY,6FL,653,752,863",,,"Oct 7, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C56AP362782,,P362782,"MSRP,ZPP.3,ZTP,2MK,302,403,507,5AC,6FL,6NF,653,752",,,"Oct 7, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C58AP362783,,P362783,"MSRP,ZPP.3,ZTP,302,494,507,5AC,6FL,6NF",,,"Oct 8, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362784,,P362784,"MSRP,ZTP,2MT.1,771",,,"Oct 8, 2009",950,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C51AP362785,,P362785,"MSRP,ZPP.3,ZTP,302,507,6FL,6NF,655,752",,,"Oct 8, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C53AP362786,,P362786,"MSRP,ZTP,655,771",,,"Oct 8, 2009",550,,,,,,,,,,
X03 - Unknown Paint Code,,Z1XX - Unknown Upholstery Code,,WBSWD9C55AP362787,,P362787,"MSRP,ZCW,2MT.1,302,322,403,415,507,609,6FL,655,752",,,"Oct 14, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C57AP362788,,P362788,"MSRP,2MK,223,494,771",,,"Oct 8, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP362789,,P362789,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,653,752",,,"Oct 8, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C55AP362790,,P362790,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,655,752",,,"Oct 8, 2009",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C57AP362791,,P362791,"MSRP,ZCW,ZPP.2,2MT.1",,,"Oct 8, 2009",550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSWD9C59AP362792,,P362792,"MSRP,ZPP.3,223,6FL,6NF,655",,,"Oct 8, 2009",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD9C50AP362793,,P362793,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,507,6FL,653",,,"Oct 8, 2009",1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C52AP362794,,P362794,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,,"Oct 8, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C54AP362795,,P362795,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,5AC,6FL,653,655,752",,,"Oct 8, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C56AP362796,,P362796,"MSRP,ZPP.3,ZTP,2MT.1,302,507,6FL,6NF,653,752",,,"Oct 8, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C58AP362797,,P362797,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,415,494,6FL,6NF,653,752",,,"Oct 9, 2009",550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C5XAP362798,,P362798,"MSRP,ZPP.3,2MT.1,6FL",,,"Oct 9, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C51AP362799,,P362799,"MSRP,ZCW,ZPP.1,2MK,403,6FL",,,"Oct 9, 2009",,,,,,,,,,,
A75 - Melbourne Red Met.,,NCH3 - Beige Novillo Leather,,WBSWD9C54AP362800,,P362800,"MSRP,ZCW,ZPP.3,ZTP,2MK,302,507,6FL",,,"Oct 9, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C56AP362801,,P362801,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Oct 9, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C58AP362802,,P362802,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,,"Oct 9, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362803,,P362803,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,752",,,"Oct 9, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C51AP362804,,P362804,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,,"Oct 9, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C53AP362805,,P362805,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,5AC,653,655,752",,,"Oct 9, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C55AP362806,,P362806,"MSRP,ZPP.2,ZTP,2MK,494,6FL,653",,,"Oct 9, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C57AP362807,,P362807,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,415,507,6FL,6NF,653,655,752",,,"Oct 12, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD9C59AP362808,,P362808,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,6NF,653,752",,,"Oct 12, 2009",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C50AP362809,,P362809,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,403,415,494,5AC,6FL,653,655,752",,,"Oct 12, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP362810,,P362810,"MSRP,ZPP.3,ZTP,2MT.1,403,6FL,653,655",,,"Oct 12, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP362811,,P362811,"MSRP,ZCW,ZPP.2,ZTP,2MT.1,403,415,507,6FL,6NF,655,752",,,"Oct 12, 2009",550,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,,WBSWD9C50AP362812,,P362812,"MSRP,ZCW,ZPP.3,ZTP,2MK,403,6FL,655,752",,,"Oct 12, 2009",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C52AP362813,,P362813,"MSRP,ZPP.1,ZTP,2MT.1,302,403,494,5AC,6FL,6NF,655",,,"Oct 12, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C54AP362814,,P362814,"MSRP,ZPP.1,ZTP,2MT.1,403,494,6FL,653,655",,,"Oct 12, 2009",,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH2 - Fox Red Extended Leather,,WBSWD9C56AP362815,,P362815,"MSRP,ZPP.1,ZTP,2MK,2MT.1,507,6FL,6NF,653,655,752",,,"Oct 12, 2009",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C58AP362816,,P362816,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Oct 12, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362817,,P362817,"MSRP,ZCW,ZPP.2,ZTP,2MT.1,302,403,6FL,653,655",,,"Oct 12, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C51AP362818,,P362818,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,5AC,6FL,6NF,653,655,752",,,"Oct 12, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C53AP362819,,P362819,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,653,655,752",,,"Oct 13, 2009",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362820,,P362820,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,6FL,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP362821,,P362821,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653",,,"Oct 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C53AP362822,,P362822,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,415,507,6FL,6NF,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP362823,,P362823,"MSRP,ZPP.1,2MK,2MT.1,507,6FL",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD9C57AP362824,,P362824,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,5AC,6FL,6NF,653,655,752",,,"Oct 13, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP362825,,P362825,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,6FL,655",,,"Oct 13, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C50AP362826,,P362826,"MSRP,322,494,6FL,655",,,"Oct 13, 2009",950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C52AP362827,,P362827,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP362828,,P362828,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,6FL,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C56AP362829,,P362829,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,494,507,6FL,6NF,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C52AP362830,,P362830,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,415,507,6FL,6NF,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP362831,,P362831,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,5AC,6FL,6NF,653,655",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C56AP362832,,P362832,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C58AP362833,,P362833,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,6NF,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362834,,P362834,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,653,655,752",,,"Oct 13, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C51AP362835,,P362835,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,655",,,"Oct 14, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C53AP362836,,P362836,"MSRP,ZPP.3,ZTP,2MK,302,494,507,6FL,653,655",,,"Oct 14, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP362837,,P362837,"MSRP,ZCW,ZTP,2MK,302,4MZ,5AC,6FL,6NF,863",,,"Oct 14, 2009",550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP362838,,P362838,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655",,,"Oct 14, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP362839,,P362839,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,653,655,752",,,"Oct 14, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP362840,,P362840,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,415,507,5AC,6FL,653,655,752",,,"Oct 14, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C57AP362841,,P362841,"MSRP,ZCW,ZPP.2,ZTP,2MT.1,302,403,415,6FL,653,655,752",,,"Oct 14, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C59AP362842,,P362842,"MSRP,ZTP,2MT.1,6FL,655,771",,,"Oct 14, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C50AP362843,,P362843,"MSRP,ZPP.3,ZTP,2MT.1,302,494,507,6FL,6NF,653,752",,,"Oct 14, 2009",,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD9C52AP362844,,P362844,"MSRP,ZPP.3,ZTP,2MK,494,6FL,653,655",,,"Oct 14, 2009",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C54AP362845,,P362845,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653",,,"Oct 14, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C56AP362846,,P362846,"MSRP,ZPP.3,ZTP,2MK,494,6FL,6NF,653,655",,,"Oct 14, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C58AP362847,,P362847,"MSRP,ZPP.3,ZTP,2MT.1,6FL,653",,,"Oct 15, 2009",,,,,,,,,,,
A22 - Sparkling Graphite Metallic ,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362848,,P362848,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,415,494,507,5AC,6FL,6NF,653,655,752",,,"Oct 20, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP362849,,P362849,"MSRP,2MK,2MT.1,639,6FL,655,771",,,"Oct 16, 2009",550/950,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C58AP362850,,P362850,"MSRP,ZPP.3,2MK,2MT.1,223,494,6FL,655",,,"Oct 16, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362851,,P362851,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP362852,,P362852,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,6FL,6NF,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C53AP362853,,P362853,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,6FL,6NF,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP362854,,P362854,"MSRP,ZPP.3,2MK,2MT.1,322,494,507,609,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP362855,,P362855,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,6FL,653,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP362856,,P362856,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,653,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C50AP362857,,P362857,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,494,507,6FL,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C52AP362858,,P362858,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,6FL,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP362859,,P362859,"MSRP,ZPP.3,ZTP,2MT.1,494,6FL,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD9C50AP362860,,P362860,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Oct 16, 2009",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C52AP362861,,P362861,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,6FL,6NF,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C54AP362862,,P362862,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C56AP362863,,P362863,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,653,655,752",,,"Oct 16, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C58AP362864,,P362864,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Oct 19, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C5XAP362865,,P362865,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,653,655",,,"Oct 16, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP362866,,P362866,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Oct 19, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C53AP362867,,P362867,"MSRP,ZPP.3,ZTP,2MK,403,494,6FL,653,655",,,"Oct 19, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C55AP362868,,P362868,"MSRP,ZPP.3,2MK,6FL,655",,,"Oct 19, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP362869,,P362869,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,6FL,653,752",,,"Oct 19, 2009",550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C53AP362870,,P362870,"MSRP,ZPP.3,2MT.1,655",,,"Oct 19, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C55AP362871,,P362871,"MSRP,ZPP.3,2MK,2MT.1",,,"Oct 19, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP362872,,P362872,"MSRP,ZPP.1,2MK,2MT.1,6FL,655",,,"Oct 19, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C59AP362873,,P362873,"MSRP,ZCW,ZTP,2MK,639,653,771",,,"Oct 19, 2009",950,,,,,,,,,,
668 - Jet Black,,NCH1 - Silver Novillo Leather,,WBSWD9C50AP362874,,P362874,"MSRP,ZPP.1,2MT.1,655",,,"Oct 19, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C52AP362875,,P362875,"MSRP,ZPP.3,ZTP,2MT.1,494,6FL,653,655,752",,,"Oct 19, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP362876,,P362876,"MSRP,ZPP.3,2MK,609,6FL,653",,,"Oct 19, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD9C56AP362877,,P362877,"MSRP,ZPP.2,2MK,2MT.1,302,322,415,494,507,609,6FL,6NF,653,655,752",,,"Oct 19, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C58AP362878,,P362878,"MSRP,ZPP.1,ZTP,2MK,2MT.1,415,507,6FL,653,752",,,"Oct 19, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD9C5XAP362879,,P362879,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,6NF,653,655,752",,,"Oct 19, 2009",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C56AP362880,,P362880,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,403,494,507,5AC,6FL,653,655,752",,,"Oct 19, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD9C58AP362881,,P362881,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,5AC,6FL,752",,,"Oct 19, 2009",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C5XAP362882,,P362882,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,653,655,752",,,"Oct 19, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD9C51AP362883,,P362883,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,415,507,6FL,6NF,653,655,752",,,"Oct 20, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C53AP362884,,P362884,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,6FL,653,655,752",,,"Oct 20, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C55AP362885,,P362885,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,863",,,"Oct 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C57AP362886,,P362886,"MSRP,ZPP.2,2MK,2MT.1,507,6FL",,,"Oct 20, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP362887,,P362887,"MSRP,ZCW,ZPP.3,2MT.1,302,403,507,6FL",,,"Oct 20, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C50AP362888,,P362888,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,752",,,"Oct 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C52AP362889,,P362889,"MSRP,ZCW,ZPP.3,322,609,6FL,6NF,653,655,752",,,"Oct 20, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C59AP362890,,P362890,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,6FL,653,655,752",,,"Oct 20, 2009",,,,,,,,,,,
